,open,high,low,close,volume,value
2020-10-09 21:21:00,12697000.0,12697000.0,12693000.0,12697000.0,1.14876857,14583086.92726
2020-10-09 21:22:00,12697000.0,12697000.0,12690000.0,12691000.0,3.3776128,42872110.52497
2020-10-09 21:23:00,12697000.0,12697000.0,12690000.0,12692000.0,3.48874584,44287253.17231
2020-10-09 21:24:00,12690000.0,12697000.0,12690000.0,12691000.0,2.2799351,28938878.27494
2020-10-09 21:25:00,12690000.0,12697000.0,12690000.0,12697000.0,2.14052747,27166926.85542
2020-10-09 21:26:00,12691000.0,12697000.0,12690000.0,12690000.0,3.59041533,45564274.67712
2020-10-09 21:27:00,12690000.0,12691000.0,12688000.0,12691000.0,3.38929518,43008365.4365
2020-10-09 21:28:00,12689000.0,12691000.0,12685000.0,12688000.0,3.71240759,47107118.99367
2020-10-09 21:29:00,12686000.0,12691000.0,12684000.0,12685000.0,3.50748385,44495220.79054
2020-10-09 21:30:00,12685000.0,12691000.0,12684000.0,12690000.0,3.73267941,47360141.91475
2020-10-09 21:31:00,12690000.0,12691000.0,12684000.0,12691000.0,1.03791633,13168703.93531
2020-10-09 21:32:00,12690000.0,12691000.0,12690000.0,12691000.0,2.97821613,37795271.30422
2020-10-09 21:33:00,12690000.0,12696000.0,12690000.0,12692000.0,2.52514714,32050342.74023
2020-10-09 21:34:00,12694000.0,12694000.0,12690000.0,12690000.0,2.77598865,35230647.09214
2020-10-09 21:35:00,12690000.0,12691000.0,12690000.0,12691000.0,1.99994695,25379835.36269
2020-10-09 21:36:00,12691000.0,12697000.0,12690000.0,12696000.0,5.28402896,67075512.43065
2020-10-09 21:37:00,12697000.0,12698000.0,12692000.0,12698000.0,4.07102604,51688130.57435
2020-10-09 21:38:00,12698000.0,12699000.0,12693000.0,12694000.0,3.37044652,42791338.36645
2020-10-09 21:39:00,12694000.0,12699000.0,12693000.0,12693000.0,2.33501598,29641022.9553
2020-10-09 21:40:00,12693000.0,12699000.0,12693000.0,12694000.0,1.48444553,18845832.0902
2020-10-09 21:41:00,12693000.0,12699000.0,12693000.0,12694000.0,1.35097558,17149872.49663
2020-10-09 21:42:00,12695000.0,12698000.0,12694000.0,12698000.0,1.58512955,20125503.51282
2020-10-09 21:43:00,12697000.0,12698000.0,12693000.0,12693000.0,5.2163404,66215277.7588
2020-10-09 21:44:00,12698000.0,12698000.0,12686000.0,12697000.0,2.34091541,29708987.52081
2020-10-09 21:45:00,12697000.0,12698000.0,12688000.0,12698000.0,4.91808076,62417915.5313
2020-10-09 21:46:00,12698000.0,12698000.0,12687000.0,12687000.0,2.83233929,35941124.78588
2020-10-09 21:47:00,12686000.0,12701000.0,12684000.0,12699000.0,6.98059935,88598524.18551
2020-10-09 21:48:00,12699000.0,12713000.0,12694000.0,12699000.0,9.42552365,119741020.41154
2020-10-09 21:49:00,12700000.0,12723000.0,12695000.0,12721000.0,5.84759675,74331623.99124
2020-10-09 21:50:00,12717000.0,12717000.0,12709000.0,12712000.0,3.0357754,38588940.85386
2020-10-09 21:51:00,12709000.0,12710000.0,12692000.0,12700000.0,4.68426737,59509689.47907
2020-10-09 21:52:00,12700000.0,12700000.0,12694000.0,12696000.0,5.98942622,76038308.0086
2020-10-09 21:53:00,12694000.0,12694000.0,12690000.0,12694000.0,5.10323293,64770867.93739
2020-10-09 21:54:00,12690000.0,12696000.0,12687000.0,12695000.0,1.19584357,15179137.85862
2020-10-09 21:55:00,12695000.0,12695000.0,12685000.0,12694000.0,2.72342079,34563962.53757
2020-10-09 21:56:00,12694000.0,12694000.0,12681000.0,12681000.0,3.91536166,49661524.89003
2020-10-09 21:57:00,12681000.0,12684000.0,12678000.0,12681000.0,2.60076177,32978000.59591
2020-10-09 21:58:00,12679000.0,12694000.0,12679000.0,12693000.0,2.10139989,26666500.62431
2020-10-09 21:59:00,12693000.0,12694000.0,12679000.0,12680000.0,2.23886966,28400531.53109
2020-10-09 22:00:00,12680000.0,12693000.0,12679000.0,12691000.0,1.23421647,15654052.04847
2020-10-09 22:01:00,12692000.0,12692000.0,12678000.0,12678000.0,1.0536199,13362223.27511
2020-10-09 22:02:00,12679000.0,12680000.0,12673000.0,12680000.0,2.92537978,37083815.43856
2020-10-09 22:03:00,12677000.0,12692000.0,12674000.0,12674000.0,4.06266454,51520141.04874
2020-10-09 22:04:00,12674000.0,12690000.0,12674000.0,12680000.0,2.12886373,27004422.39667
2020-10-09 22:05:00,12680000.0,12694000.0,12680000.0,12690000.0,2.94098684,37309169.69856
2020-10-09 22:06:00,12690000.0,12694000.0,12678000.0,12694000.0,4.48372314,56891227.27035
2020-10-09 22:07:00,12694000.0,12694000.0,12678000.0,12690000.0,2.82683605,35845272.11827
2020-10-09 22:08:00,12690000.0,12691000.0,12678000.0,12689000.0,3.41578422,43317004.30196
2020-10-09 22:09:00,12689000.0,12690000.0,12675000.0,12689000.0,3.47631098,44076533.84663
2020-10-09 22:10:00,12680000.0,12690000.0,12675000.0,12682000.0,5.67837558,72042353.49525
2020-10-09 22:11:00,12682000.0,12687000.0,12675000.0,12685000.0,3.02657805,38382244.96909
2020-10-09 22:12:00,12685000.0,12685000.0,12663000.0,12668000.0,7.00626069,88780142.73536
2020-10-09 22:13:00,12664000.0,12668000.0,12660000.0,12668000.0,6.59485148,83536456.97683
2020-10-09 22:14:00,12668000.0,12673000.0,12651000.0,12673000.0,26.88675132,340321063.42457
2020-10-09 22:15:00,12673000.0,12695000.0,12626000.0,12669000.0,45.46216389,574949271.50406
2020-10-09 22:16:00,12658000.0,12673000.0,12658000.0,12658000.0,1.63691693,20738460.62479
2020-10-09 22:17:00,12658000.0,12667000.0,12656000.0,12666000.0,2.58100831,32689667.68547
2020-10-09 22:18:00,12666000.0,12666000.0,12650000.0,12666000.0,4.97079843,62936738.72474
2020-10-09 22:19:00,12666000.0,12666000.0,12646000.0,12658000.0,3.50283706,44338996.00977
2020-10-09 22:20:00,12658000.0,12658000.0,12645000.0,12645000.0,2.82953008,35798536.49286
2020-10-09 22:21:00,12645000.0,12656000.0,12643000.0,12645000.0,6.16795428,78001241.09888
2020-10-09 22:22:00,12645000.0,12656000.0,12645000.0,12655000.0,5.75901588,72865298.24147
2020-10-09 22:23:00,12655000.0,12657000.0,12641000.0,12655000.0,9.80690799,124078507.64324
2020-10-09 22:24:00,12655000.0,12656000.0,12644000.0,12653000.0,2.24994115,28459163.91617
2020-10-09 22:25:00,12651000.0,12653000.0,12640000.0,12652000.0,5.19962595,65781473.52025
2020-10-09 22:26:00,12652000.0,12653000.0,12642000.0,12650000.0,5.57103363,70479847.72609
2020-10-09 22:27:00,12650000.0,12651000.0,12640000.0,12640000.0,4.36383645,55177465.46321
2020-10-09 22:28:00,12641000.0,12642000.0,12631000.0,12632000.0,7.20926279,91099028.57987
2020-10-09 22:29:00,12641000.0,12641000.0,12630000.0,12633000.0,19.71542626,249013151.54777
2020-10-09 22:30:00,12638000.0,12639000.0,12627000.0,12633000.0,12.05226514,152207173.6088
2020-10-09 22:31:00,12633000.0,12639000.0,12625000.0,12629000.0,5.15621433,65126847.62153
2020-10-09 22:32:00,12629000.0,12630000.0,12625000.0,12630000.0,5.05726599,63862072.64031
2020-10-09 22:33:00,12630000.0,12639000.0,12627000.0,12635000.0,10.53607597,133104124.94403
2020-10-09 22:34:00,12636000.0,12652000.0,12634000.0,12652000.0,10.82968001,136941845.52884
2020-10-09 22:35:00,12652000.0,12653000.0,12645000.0,12651000.0,2.88152976,36454386.28621
2020-10-09 22:36:00,12650000.0,12653000.0,12645000.0,12653000.0,1.55531272,19676400.15856
2020-10-09 22:37:00,12653000.0,12653000.0,12651000.0,12651000.0,0.64738565,8190686.93172
2020-10-09 22:38:00,12651000.0,12652000.0,12649000.0,12650000.0,3.13503447,39661794.29052
2020-10-09 22:39:00,12650000.0,12652000.0,12650000.0,12652000.0,0.85455532,10811263.26193
2020-10-09 22:40:00,12651000.0,12653000.0,12650000.0,12650000.0,5.4057465,68394513.75636
2020-10-09 22:41:00,12652000.0,12652000.0,12647000.0,12647000.0,8.97022272,113473757.46725
2020-10-09 22:42:00,12648000.0,12652000.0,12647000.0,12647000.0,0.61289898,7752569.35987
2020-10-09 22:43:00,12650000.0,12652000.0,12647000.0,12651000.0,1.44270268,18251207.68929
2020-10-09 22:44:00,12652000.0,12652000.0,12649000.0,12652000.0,11.04271038,139696253.27318
2020-10-09 22:45:00,12652000.0,12653000.0,12650000.0,12652000.0,4.81443755,60912172.16787
2020-10-09 22:46:00,12652000.0,12654000.0,12650000.0,12653000.0,2.93985419,37197297.02641
2020-10-09 22:47:00,12653000.0,12657000.0,12653000.0,12657000.0,7.98340252,101029061.4044
2020-10-09 22:48:00,12656000.0,12667000.0,12656000.0,12667000.0,1.75951454,22281545.32164
2020-10-09 22:49:00,12660000.0,12666000.0,12660000.0,12666000.0,3.17977195,40271035.17595
2020-10-09 22:50:00,12666000.0,12670000.0,12665000.0,12670000.0,2.80354506,35511830.58443
2020-10-09 22:51:00,12667000.0,12671000.0,12662000.0,12663000.0,4.04010497,51174262.49262
2020-10-09 22:52:00,12667000.0,12670000.0,12663000.0,12667000.0,2.90527202,36805450.26895
2020-10-09 22:53:00,12670000.0,12670000.0,12667000.0,12667000.0,8.32070007,105417437.39724
2020-10-09 22:54:00,12669000.0,12677000.0,12669000.0,12675000.0,8.14324521,103209762.70723
2020-10-09 22:55:00,12677000.0,12680000.0,12675000.0,12675000.0,3.68348965,46693035.01027
2020-10-09 22:56:00,12675000.0,12680000.0,12669000.0,12673000.0,0.80681585,10226676.98989
2020-10-09 22:57:00,12676000.0,12677000.0,12662000.0,12663000.0,2.21048009,28012073.53562
2020-10-09 22:58:00,12663000.0,12676000.0,12654000.0,12671000.0,3.58742936,45456518.48682
2020-10-09 22:59:00,12671000.0,12680000.0,12671000.0,12672000.0,4.1638448,52772047.48696
2020-10-09 23:00:00,12672000.0,12680000.0,12671000.0,12672000.0,0.9476578,12009642.50913
2020-10-09 23:01:00,12672000.0,12680000.0,12671000.0,12671000.0,4.75105801,60229694.08379
2020-10-09 23:02:00,12671000.0,12684000.0,12660000.0,12661000.0,5.92676319,75139529.24169
2020-10-09 23:03:00,12680000.0,12683000.0,12661000.0,12681000.0,1.07535497,13622686.0664
2020-10-09 23:04:00,12681000.0,12682000.0,12665000.0,12665000.0,2.24336833,28447690.30976
2020-10-09 23:05:00,12666000.0,12682000.0,12663000.0,12680000.0,3.56403461,45175290.58234
2020-10-09 23:06:00,12679000.0,12681000.0,12664000.0,12680000.0,1.14588838,14523885.6016
2020-10-09 23:07:00,12680000.0,12680000.0,12664000.0,12675000.0,0.86741195,10990555.4453
2020-10-09 23:08:00,12673000.0,12680000.0,12670000.0,12672000.0,0.90067283,11414413.12846
2020-10-09 23:09:00,12679000.0,12680000.0,12664000.0,12679000.0,1.95304533,24758046.6438
2020-10-09 23:10:00,12665000.0,12681000.0,12664000.0,12664000.0,3.87883416,49169261.72564
2020-10-09 23:11:00,12664000.0,12676000.0,12662000.0,12675000.0,1.48236232,18788877.68029
2020-10-09 23:12:00,12664000.0,12676000.0,12662000.0,12676000.0,1.58922447,20135999.31982
2020-10-09 23:13:00,12676000.0,12681000.0,12674000.0,12676000.0,16.73336461,212128366.1012
2020-10-09 23:14:00,12680000.0,12681000.0,12676000.0,12677000.0,2.81955379,35747930.95934
2020-10-09 23:15:00,12679000.0,12682000.0,12677000.0,12682000.0,2.43767042,30905560.60343
2020-10-09 23:16:00,12682000.0,12684000.0,12677000.0,12678000.0,2.35096324,29807737.35915
2020-10-09 23:17:00,12678000.0,12683000.0,12677000.0,12683000.0,0.858748,10888825.97045
2020-10-09 23:18:00,12683000.0,12684000.0,12678000.0,12684000.0,4.29137481,54420128.62968
2020-10-09 23:19:00,12684000.0,12695000.0,12679000.0,12680000.0,1.35004921,17126991.65061
2020-10-09 23:20:00,12680000.0,12695000.0,12679000.0,12695000.0,3.14147216,39860128.03759
2020-10-09 23:21:00,12695000.0,12700000.0,12685000.0,12700000.0,8.14245682,103393115.95178
2020-10-09 23:22:00,12700000.0,12700000.0,12685000.0,12685000.0,0.96272901,12215151.85484
2020-10-09 23:23:00,12700000.0,12700000.0,12685000.0,12690000.0,5.56212021,70626844.18967
2020-10-09 23:24:00,12690000.0,12697000.0,12681000.0,12681000.0,2.41951673,30691722.83986
2020-10-09 23:25:00,12685000.0,12685000.0,12681000.0,12684000.0,1.08446958,13754037.16041
2020-10-09 23:26:00,12684000.0,12701000.0,12681000.0,12681000.0,4.24890315,53923736.33139
2020-10-09 23:27:00,12681000.0,12696000.0,12680000.0,12680000.0,3.97130189,50362865.00426
2020-10-09 23:28:00,12680000.0,12697000.0,12679000.0,12681000.0,2.653441,33669399.57914
2020-10-09 23:29:00,12682000.0,12697000.0,12681000.0,12697000.0,3.56055874,45175315.89768
2020-10-09 23:30:00,12698000.0,12698000.0,12682000.0,12682000.0,6.06185934,76906841.53512
2020-10-09 23:31:00,12682000.0,12692000.0,12681000.0,12690000.0,2.16174621,27417553.33272
2020-10-09 23:32:00,12681000.0,12698000.0,12678000.0,12678000.0,18.13950947,230230599.13544
2020-10-09 23:33:00,12686000.0,12686000.0,12678000.0,12679000.0,1.09199601,13846935.69036
2020-10-09 23:34:00,12679000.0,12682000.0,12676000.0,12676000.0,8.07279803,102339246.49336
2020-10-09 23:35:00,12681000.0,12695000.0,12677000.0,12677000.0,6.93010862,87917933.77946
2020-10-09 23:36:00,12677000.0,12697000.0,12677000.0,12680000.0,1.20368263,15275772.72627
2020-10-09 23:37:00,12682000.0,12697000.0,12682000.0,12690000.0,1.79809121,22817198.23252
2020-10-09 23:38:00,12697000.0,12698000.0,12690000.0,12690000.0,2.74487438,34847019.97998
2020-10-09 23:39:00,12690000.0,12697000.0,12690000.0,12690000.0,1.07533257,13650925.57287
2020-10-09 23:40:00,12690000.0,12696000.0,12680000.0,12680000.0,4.98657256,63274450.44087
2020-10-09 23:41:00,12680000.0,12695000.0,12680000.0,12695000.0,2.28462368,28999514.13407
2020-10-09 23:42:00,12692000.0,12693000.0,12680000.0,12685000.0,1.15105138,14598288.4947
2020-10-09 23:43:00,12685000.0,12700000.0,12684000.0,12685000.0,0.68822268,8734536.37863
2020-10-09 23:44:00,12685000.0,12700000.0,12677000.0,12699000.0,8.36965444,106210458.94843
2020-10-09 23:45:00,12699000.0,12700000.0,12677000.0,12700000.0,3.6117196,45853934.20504
2020-10-09 23:46:00,12679000.0,12701000.0,12679000.0,12699000.0,2.64283902,33550783.98971
2020-10-09 23:47:00,12699000.0,12704000.0,12699000.0,12704000.0,4.00632803,50881087.76564
2020-10-09 23:48:00,12700000.0,12703000.0,12679000.0,12687000.0,2.58170889,32758966.13854
2020-10-09 23:49:00,12686000.0,12698000.0,12679000.0,12693000.0,1.23173217,15623694.93352
2020-10-09 23:50:00,12693000.0,12693000.0,12679000.0,12681000.0,2.23937837,28396619.10804
2020-10-09 23:51:00,12683000.0,12690000.0,12682000.0,12690000.0,0.36276414,4601229.64268
2020-10-09 23:52:00,12682000.0,12687000.0,12681000.0,12683000.0,1.13702125,14419829.88488
2020-10-09 23:53:00,12686000.0,12686000.0,12680000.0,12686000.0,1.33394778,16917748.80045
2020-10-09 23:54:00,12680000.0,12702000.0,12680000.0,12681000.0,3.00074345,38080561.45532
2020-10-09 23:55:00,12702000.0,12702000.0,12681000.0,12698000.0,3.31356222,42073513.37897
2020-10-09 23:56:00,12696000.0,12704000.0,12682000.0,12702000.0,1.51658136,19255734.79424
2020-10-09 23:57:00,12696000.0,12702000.0,12696000.0,12702000.0,0.42763499,5429811.53986
2020-10-09 23:58:00,12702000.0,12702000.0,12681000.0,12700000.0,0.91742581,11648383.99732
2020-10-09 23:59:00,12700000.0,12700000.0,12681000.0,12682000.0,0.31827169,4038472.45657
